TimeStep: 93604, m: 381.23, v: 0.06, y: 1.49, k: 6.31 
TimeStep: 93605, m: 381.29, v: 0.27, y: 1.24, k: 21.11 
TimeStep: 93606, m: 381.30, v: 0.49, y: 0.09, k: 14.72 
TimeStep: 93607, m: 381.22, v: 0.02, y: 1.59, k: 3.96 
TimeStep: 93608, m: 381.23, v: 0.01, y: 0.91, k: 2.58 
TimeStep: 93609, m: 381.36, v: 0.23, y: -0.91, k: 18.16 
TimeStep: 93610, m: 381.47, v: 0.58, y: 15.58, k: 278.30 
TimeStep: 93611, m: 381.49, v: 0.03, y: 0.21, k: 7.34 
TimeStep: 93612, m: 381.44, v: 0.05, y: -0.11, k: 5.36 
TimeStep: 93613, m: 381.37, v: 0.00, y: NaN, k: NaN 
TimeStep: 93614, m: 381.45, v: 0.05, y: 0.12, k: 4.55 
TimeStep: 93615, m: 381.14, v: 0.24, y: 1.06, k: 2.11 
TimeStep: 93616, m: 381.40, v: 0.06, y: -1.03, k: 3.87 
TimeStep: 93617, m: 381.45, v: 0.01, y: -0.64, k: 1.45 
TimeStep: 93619, m: 381.38, v: 0.01, y: 1.15, k: 2.33 
TimeStep: 93620, m: 381.46, v: 0.01, y: -0.24, k: 1.32 
TimeStep: 93621, m: 381.45, v: 0.01, y: -0.08, k: 1.21 
TimeStep: 93623, m: 381.43, v: 0.02, y: 0.00, k: 1.13 
TimeStep: 93624, m: 381.43, v: 0.01, y: -0.13, k: 1.23 
TimeStep: 93625, m: 381.53, v: 0.80, y: 1.60, k: 6.32 
TimeStep: 93626, m: 381.40, v: 0.01, y: 0.51, k: 1.42 
TimeStep: 93627, m: 381.41, v: 0.01, y: 0.17, k: 1.23 
TimeStep: 93628, m: 381.36, v: 0.11, y: -0.35, k: 4.62 
TimeStep: 93629, m: 381.48, v: 0.36, y: 2.49, k: 13.77 
TimeStep: 93630, m: 381.35, v: 0.08, y: -0.29, k: 2.85 
TimeStep: 93631, m: 381.43, v: 0.02, y: 0.18, k: 2.32 
TimeStep: 93632, m: 381.40, v: 0.01, y: -0.15, k: 1.21 
TimeStep: 93633, m: 381.46, v: 0.01, y: -0.28, k: 3.05 
TimeStep: 93634, m: 381.47, v: 0.02, y: 0.30, k: 2.70 
TimeStep: 93635, m: 381.41, v: 0.46, y: 17.31, k: 351.26 
TimeStep: 93636, m: 381.30, v: 0.08, y: 2.56, k: 31.20 
TimeStep: 93637, m: 381.21, v: 0.01, y: 0.43, k: 1.34 
TimeStep: 93638, m: 381.26, v: 0.02, y: -0.21, k: 1.18 
TimeStep: 93639, m: 381.27, v: 0.16, y: 1.94, k: 33.56 
TimeStep: 93640, m: 381.30, v: 0.02, y: -0.29, k: 1.59 
TimeStep: 93641, m: 381.27, v: 0.02, y: -0.01, k: 1.41 
TimeStep: 93642, m: 381.17, v: 0.02, y: 1.13, k: 2.31 
TimeStep: 93643, m: 381.25, v: 0.02, y: 0.31, k: 1.37 
TimeStep: 93644, m: 381.27, v: 0.02, y: 0.10, k: 1.17 
TimeStep: 93645, m: 381.22, v: 0.02, y: 0.16, k: 2.68 
TimeStep: 93646, m: 380.59, v: 62.53, y: -9.29, k: 87.91 
TimeStep: 93647, m: 381.39, v: 0.07, y: -5.22, k: 65.24 
TimeStep: 93648, m: 381.38, v: 0.08, y: -4.93, k: 58.85 
TimeStep: 93649, m: 381.39, v: 0.02, y: -0.21, k: 1.25 
TimeStep: 93650, m: 381.34, v: 0.02, y: 0.33, k: 1.19 
TimeStep: 93651, m: 381.13, v: 0.04, y: -0.36, k: 1.75 
TimeStep: 93652, m: 381.39, v: 0.01, y: -0.43, k: 1.30 
TimeStep: 93653, m: 381.35, v: 0.31, y: 2.34, k: 15.69 
TimeStep: 93654, m: 381.35, v: 0.09, y: -0.16, k: 13.35 
TimeStep: 93655, m: 381.35, v: 0.02, y: 0.01, k: 1.32 
TimeStep: 93656, m: 381.45, v: 0.03, y: -0.27, k: 15.32 
TimeStep: 93657, m: 379.92, v: 114.56, y: -6.78, k: 47.00 
TimeStep: 93658, m: 381.45, v: 0.02, y: -1.13, k: 3.63 
TimeStep: 93659, m: 381.41, v: 0.04, y: 1.48, k: 9.31 
TimeStep: 93700, m: 381.42, v: 0.05, y: -3.84, k: 19.39 
TimeStep: 93701, m: 381.40, v: 0.02, y: 0.05, k: 1.08 
TimeStep: 93702, m: 381.45, v: 0.03, y: 0.58, k: 2.18 
TimeStep: 93704, m: 381.54, v: 0.05, y: 5.08, k: 60.80 
TimeStep: 93705, m: 381.31, v: 18.66, y: -17.39, k: 303.72 
TimeStep: 93706, m: 381.66, v: 0.07, y: 3.10, k: 34.62 
TimeStep: 93707, m: 381.62, v: 0.06, y: -1.34, k: 4.97 
TimeStep: 93708, m: 381.57, v: 0.03, y: -0.22, k: 1.41 
TimeStep: 93709, m: 381.67, v: 0.68, y: 1.38, k: 5.99 
TimeStep: 93711, m: 381.66, v: 0.10, y: 2.22, k: 25.10 
TimeStep: 93712, m: 381.67, v: 0.03, y: -0.10, k: 1.91 
TimeStep: 93713, m: 381.68, v: 0.03, y: -0.10, k: 1.81 
TimeStep: 93714, m: 381.70, v: 0.03, y: -0.29, k: 2.07 
TimeStep: 93715, m: 381.71, v: 0.04, y: -0.19, k: 1.56 
TimeStep: 93716, m: 381.67, v: 0.02, y: -0.24, k: 1.25 
TimeStep: 93717, m: 381.71, v: 0.06, y: -4.89, k: 77.93 
TimeStep: 93718, m: 381.69, v: 0.02, y: -1.68, k: 26.75 
TimeStep: 93719, m: 381.71, v: 0.01, y: 0.86, k: 4.62 
TimeStep: 93720, m: 381.70, v: 0.01, y: -4.25, k: 27.92 
TimeStep: 93722, m: 381.70, v: 0.00, y: 4.95, k: 25.54 
TimeStep: 93723, m: 381.70, v: 0.01, y: -7.72, k: 101.57 
TimeStep: 93724, m: 381.70, v: 0.03, y: 0.39, k: 28.22 
TimeStep: 93727, m: 381.70, v: 0.02, y: 0.04, k: 1.55 
TimeStep: 93728, m: 381.75, v: 0.01, y: 1.11, k: 3.77 
TimeStep: 93729, m: 381.67, v: 0.06, y: -8.35, k: 106.44 
TimeStep: 93730, m: 381.65, v: 0.04, y: 0.06, k: 10.78 
TimeStep: 93731, m: 381.59, v: 0.05, y: -0.30, k: 2.79 
TimeStep: 93732, m: 381.62, v: 0.02, y: 0.58, k: 1.64 
TimeStep: 93733, m: 381.65, v: 0.01, y: 0.13, k: 1.03 
TimeStep: 93734, m: 381.64, v: 0.02, y: 0.58, k: 1.77 
TimeStep: 93735, m: 381.09, v: 45.97, y: -11.04, k: 122.86 
TimeStep: 93736, m: 381.59, v: 0.01, y: 0.37, k: 2.77 
TimeStep: 93737, m: 381.37, v: 0.07, y: 0.24, k: 1.41 
TimeStep: 93738, m: 381.63, v: 0.02, y: -0.44, k: 2.05 
TimeStep: 93739, m: 381.61, v: 0.03, y: -0.79, k: 4.48 
TimeStep: 93740, m: 381.61, v: 0.39, y: -2.89, k: 16.75 
TimeStep: 93741, m: 381.62, v: 0.03, y: 0.50, k: 2.35 
TimeStep: 93742, m: 381.62, v: 0.04, y: -1.06, k: 4.04 
TimeStep: 93743, m: 381.61, v: 0.06, y: -0.79, k: 10.92 
TimeStep: 93744, m: 381.64, v: 0.02, y: -0.50, k: 2.32 
TimeStep: 93745, m: 381.24, v: 29.12, y: -13.89, k: 194.09 
TimeStep: 93746, m: 381.57, v: 0.03, y: -0.53, k: 15.22 
TimeStep: 93747, m: 381.62, v: 0.00, y: -0.83, k: 2.40 
TimeStep: 93748, m: 381.64, v: 0.01, y: -0.13, k: 1.61 
TimeStep: 93749, m: 381.76, v: 0.02, y: -0.31, k: 12.88 
TimeStep: 93750, m: 381.74, v: 0.03, y: -3.10, k: 18.40 
TimeStep: 93751, m: 381.69, v: 0.06, y: -1.27, k: 3.63 
TimeStep: 93752, m: 381.59, v: 0.09, y: -0.56, k: 1.87 
TimeStep: 93753, m: 381.41, v: 0.14, y: 0.54, k: 1.35 
TimeStep: 93754, m: 381.66, v: 0.07, y: -1.06, k: 2.88 
TimeStep: 93755, m: 380.86, v: 69.35, y: -8.91, k: 80.48 
TimeStep: 93756, m: 381.72, v: 0.02, y: -1.00, k: 4.83 
TimeStep: 93757, m: 381.70, v: 0.01, y: -0.29, k: 2.65 
TimeStep: 93758, m: 381.73, v: 0.06, y: -1.17, k: 15.93 
TimeStep: 93759, m: 381.77, v: 0.03, y: -0.33, k: 20.97 
TimeStep: 93800, m: 381.65, v: 1.51, y: -0.57, k: 4.24 
TimeStep: 93801, m: 381.74, v: 0.04, y: -0.67, k: 1.84 
TimeStep: 93802, m: 381.71, v: 0.00, y: NaN, k: NaN 
TimeStep: 93803, m: 381.56, v: 0.00, y: NaN, k: NaN 
TimeStep: 93804, m: 381.76, v: 0.02, y: -0.36, k: 1.63 
TimeStep: 93805, m: 381.81, v: 0.03, y: 1.62, k: 25.52 
TimeStep: 93806, m: 381.85, v: 0.02, y: -0.18, k: 2.20 
TimeStep: 93807, m: 381.86, v: 0.02, y: -0.51, k: 3.19 
TimeStep: 93808, m: 381.81, v: 0.03, y: -4.29, k: 27.24 
TimeStep: 93809, m: 381.84, v: 0.11, y: -0.40, k: 11.53 
TimeStep: 93810, m: 381.80, v: 0.02, y: -1.01, k: 2.33 
TimeStep: 93811, m: 381.86, v: 0.01, y: -0.18, k: 3.17 
TimeStep: 93812, m: 381.87, v: 0.02, y: -0.96, k: 3.63 
TimeStep: 93813, m: 381.89, v: 0.01, y: -2.10, k: 11.72 
TimeStep: 93814, m: 381.89, v: 0.02, y: -1.35, k: 4.74 
TimeStep: 93815, m: 381.88, v: 0.01, y: -1.64, k: 5.66 
TimeStep: 93816, m: 381.90, v: 0.07, y: -1.36, k: 77.85 
TimeStep: 93817, m: 381.95, v: 0.03, y: -0.94, k: 14.36 
TimeStep: 93818, m: 382.03, v: 0.07, y: 4.56, k: 51.42 
TimeStep: 93819, m: 382.09, v: 0.18, y: -1.75, k: 38.24 
TimeStep: 93820, m: 380.86, v: 89.75, y: -7.66, k: 60.95 
TimeStep: 93821, m: 378.79, v: 221.14, y: -4.74, k: 23.52 
TimeStep: 93822, m: 382.28, v: 9.12, y: 5.72, k: 33.86 
TimeStep: 93823, m: 381.71, v: 0.61, y: -2.33, k: 11.97 
TimeStep: 93824, m: 381.77, v: 0.17, y: -0.64, k: 2.06 
TimeStep: 93825, m: 381.88, v: 0.04, y: 1.61, k: 3.90 
TimeStep: 93826, m: 381.84, v: 0.01, y: -0.40, k: 1.39 
TimeStep: 93827, m: 381.86, v: 0.01, y: 0.82, k: 3.58 
TimeStep: 93828, m: 381.86, v: 0.01, y: -0.79, k: 4.01 
TimeStep: 93830, m: 381.81, v: 0.02, y: -2.47, k: 23.71 
TimeStep: 93831, m: 381.82, v: 0.06, y: -6.30, k: 89.99 
TimeStep: 93832, m: 381.74, v: 0.01, y: 0.08, k: 2.23 
TimeStep: 93833, m: 381.75, v: 0.02, y: 1.75, k: 7.65 
TimeStep: 93835, m: 381.78, v: 0.04, y: -1.64, k: 5.92 
TimeStep: 93837, m: 381.51, v: 0.00, y: NaN, k: NaN 
TimeStep: 93838, m: 381.71, v: 0.02, y: 0.08, k: 1.55 
TimeStep: 93839, m: 381.77, v: 0.01, y: -0.68, k: 2.30 
TimeStep: 93840, m: 381.78, v: 0.01, y: -0.55, k: 3.11 
TimeStep: 93841, m: 381.79, v: 0.01, y: -1.00, k: 3.92 
TimeStep: 93842, m: 381.66, v: 0.00, y: NaN, k: NaN 
TimeStep: 93843, m: 381.63, v: 0.00, y: -1.00, k: 1.00 
TimeStep: 93844, m: 381.76, v: 0.01, y: 0.14, k: 1.64 
TimeStep: 93845, m: 381.74, v: 0.01, y: 0.23, k: 1.69 
TimeStep: 93846, m: 381.82, v: 0.02, y: -1.90, k: 28.06 
TimeStep: 93847, m: 381.75, v: 0.01, y: 1.00, k: 2.03 
TimeStep: 93848, m: 381.84, v: 0.00, y: 0.37, k: 1.80 
TimeStep: 93849, m: 381.85, v: 0.08, y: 5.50, k: 59.34 
TimeStep: 93850, m: 381.87, v: 0.02, y: 0.25, k: 2.59 
TimeStep: 93851, m: 381.83, v: 0.02, y: 0.41, k: 2.05 
TimeStep: 93852, m: 381.91, v: 0.01, y: 0.56, k: 1.99 
TimeStep: 93853, m: 381.88, v: 0.01, y: 0.22, k: 1.07 
TimeStep: 93854, m: 381.81, v: 0.01, y: 0.33, k: 1.64 
TimeStep: 93855, m: 381.85, v: 0.01, y: 0.26, k: 1.87 
TimeStep: 93856, m: 381.93, v: 0.01, y: 0.46, k: 4.67 
TimeStep: 93857, m: 381.79, v: 0.04, y: -1.44, k: 6.37 
TimeStep: 93858, m: 381.92, v: 0.01, y: 1.18, k: 5.00 
TimeStep: 93859, m: 380.13, v: 130.43, y: -6.36, k: 41.46 
TimeStep: 93900, m: 381.91, v: 0.01, y: -0.00, k: 1.88 
TimeStep: 93901, m: 381.80, v: 0.00, y: NaN, k: NaN 
TimeStep: 93902, m: 381.61, v: 27.78, y: -14.25, k: 204.91 
TimeStep: 93903, m: 382.12, v: 0.05, y: 4.33, k: 68.72 
TimeStep: 93904, m: 382.07, v: 0.01, y: -1.16, k: 5.69 
TimeStep: 93905, m: 382.07, v: 0.01, y: 0.43, k: 2.55 
TimeStep: 93906, m: 382.01, v: 0.08, y: -1.96, k: 7.27 
TimeStep: 93908, m: 382.07, v: 0.55, y: -3.51, k: 18.73 
TimeStep: 93909, m: 382.14, v: 0.11, y: -0.59, k: 8.88 
TimeStep: 93910, m: 382.54, v: 5.38, y: 7.26, k: 54.78 
TimeStep: 93911, m: 382.28, v: 0.04, y: -1.13, k: 25.77 
TimeStep: 93912, m: 382.22, v: 0.12, y: -2.11, k: 8.44 
TimeStep: 93913, m: 382.24, v: 0.01, y: 0.01, k: 1.24 
TimeStep: 93914, m: 382.25, v: 0.01, y: 0.44, k: 1.43 
TimeStep: 93915, m: 382.24, v: 0.01, y: -0.10, k: 1.39 
TimeStep: 93916, m: 382.22, v: 0.02, y: -2.96, k: 21.81 
TimeStep: 93917, m: 382.18, v: 0.16, y: -2.61, k: 45.84 
TimeStep: 93918, m: 382.24, v: 0.30, y: 2.37, k: 15.47 
TimeStep: 93919, m: 382.36, v: 0.12, y: 1.17, k: 2.87 
TimeStep: 93920, m: 382.34, v: 0.05, y: -1.51, k: 12.36 
TimeStep: 93921, m: 382.27, v: 0.27, y: -4.09, k: 29.76 
TimeStep: 93922, m: 381.94, v: 0.43, y: -0.18, k: 1.61 
TimeStep: 93923, m: 382.20, v: 0.24, y: -1.93, k: 21.15 
TimeStep: 93924, m: 382.00, v: 0.38, y: -0.41, k: 1.81 
TimeStep: 93925, m: 381.90, v: 0.47, y: 0.03, k: 1.52 
TimeStep: 93926, m: 382.11, v: 0.41, y: -2.03, k: 10.86 
TimeStep: 93927, m: 382.32, v: 0.10, y: -1.58, k: 11.21 
TimeStep: 93928, m: 382.34, v: 0.08, y: -1.12, k: 13.25 
TimeStep: 93929, m: 382.17, v: 0.22, y: -2.85, k: 17.19 
TimeStep: 93930, m: 382.19, v: 0.23, y: -1.18, k: 3.79 
TimeStep: 93931, m: 382.31, v: 0.11, y: -1.40, k: 9.98 
TimeStep: 93932, m: 382.36, v: 0.02, y: 0.27, k: 2.14 
TimeStep: 93933, m: 382.38, v: 0.01, y: 0.06, k: 1.25 
TimeStep: 93934, m: 382.27, v: 0.01, y: 1.35, k: 4.70 
TimeStep: 93935, m: 381.92, v: 7.08, y: -6.91, k: 49.17 
TimeStep: 93936, m: 381.14, v: 15.81, y: -4.28, k: 19.72 
TimeStep: 93937, m: 382.20, v: 0.24, y: -1.13, k: 3.88 
TimeStep: 93938, m: 382.28, v: 0.01, y: 0.51, k: 1.49 
TimeStep: 93939, m: 382.28, v: 0.13, y: -2.00, k: 7.62 
TimeStep: 93940, m: 381.99, v: 0.00, y: NaN, k: NaN 
TimeStep: 93941, m: 382.14, v: 0.28, y: -1.10, k: 2.98 
TimeStep: 93942, m: 382.26, v: 0.23, y: -1.07, k: 4.47 
TimeStep: 93943, m: 382.19, v: 0.42, y: -4.04, k: 25.58 
TimeStep: 93944, m: 382.22, v: 1.23, y: -2.54, k: 9.65 
TimeStep: 93945, m: 382.27, v: 0.22, y: -5.54, k: 48.40 
TimeStep: 93946, m: 382.30, v: 0.01, y: 0.40, k: 1.20 
TimeStep: 93947, m: 382.27, v: 0.01, y: 1.15, k: 2.33 
TimeStep: 93948, m: 382.41, v: 0.02, y: 0.95, k: 25.89 
TimeStep: 93949, m: 382.38, v: 0.06, y: -8.83, k: 142.55 
TimeStep: 93950, m: 382.24, v: 0.00, y: NaN, k: NaN 
TimeStep: 93951, m: 382.36, v: 0.02, y: -0.56, k: 2.11 
TimeStep: 93952, m: 382.36, v: 0.02, y: -0.45, k: 1.96 
TimeStep: 93953, m: 382.37, v: 0.01, y: -0.15, k: 1.24 
TimeStep: 93954, m: 382.31, v: 0.02, y: -0.02, k: 1.20 
TimeStep: 93955, m: 382.34, v: 0.02, y: 0.17, k: 3.53 
TimeStep: 93956, m: 382.28, v: 0.07, y: -8.34, k: 114.20 
TimeStep: 93957, m: 382.22, v: 0.01, y: 0.64, k: 1.50 
TimeStep: 93958, m: 382.26, v: 0.08, y: -8.13, k: 112.67 
TimeStep: 93959, m: 381.61, v: 0.35, y: 0.38, k: 1.25 
TimeStep: 94000, m: 382.20, v: 0.13, y: -2.41, k: 7.70 
TimeStep: 94001, m: 382.27, v: 0.01, y: 0.17, k: 1.97 
TimeStep: 94002, m: 382.29, v: 0.01, y: -0.02, k: 1.92 
TimeStep: 94003, m: 382.22, v: 0.01, y: 0.73, k: 2.84 
TimeStep: 94004, m: 382.28, v: 0.04, y: 0.61, k: 2.29 
TimeStep: 94005, m: 382.30, v: 0.02, y: 3.86, k: 32.56 
TimeStep: 94006, m: 382.21, v: 0.13, y: -3.88, k: 30.05 
TimeStep: 94007, m: 382.27, v: 0.08, y: 5.53, k: 50.39 
TimeStep: 94008, m: 382.19, v: 0.10, y: -1.48, k: 10.13 
TimeStep: 94009, m: 382.54, v: 5.17, y: 7.60, k: 58.86 
TimeStep: 94010, m: 382.48, v: 4.15, y: 8.52, k: 73.74 
TimeStep: 94011, m: 382.25, v: 0.01, y: -0.20, k: 1.23 
TimeStep: 94012, m: 382.30, v: 0.04, y: 6.51, k: 78.00 
TimeStep: 94013, m: 382.17, v: 0.08, y: -2.58, k: 10.79 
TimeStep: 94014, m: 382.22, v: 0.11, y: -2.59, k: 9.25 
TimeStep: 94015, m: 382.27, v: 0.01, y: 0.56, k: 1.61 
TimeStep: 94016, m: 382.25, v: 0.02, y: 0.66, k: 1.74 
TimeStep: 94017, m: 382.29, v: 0.02, y: 0.37, k: 1.32 
TimeStep: 94018, m: 382.32, v: 0.01, y: -0.12, k: 1.08 
TimeStep: 94019, m: 382.32, v: 0.01, y: -0.12, k: 1.18 
TimeStep: 94020, m: 382.26, v: 0.01, y: 0.58, k: 2.01 
TimeStep: 94021, m: 382.29, v: 0.01, y: 0.55, k: 2.04 
TimeStep: 94022, m: 382.32, v: 0.06, y: 0.79, k: 18.28 
TimeStep: 94023, m: 382.22, v: 0.10, y: -2.67, k: 9.44 
TimeStep: 94024, m: 382.19, v: 0.15, y: -2.20, k: 6.47 
TimeStep: 94025, m: 382.23, v: 0.01, y: 0.68, k: 1.95 
TimeStep: 94026, m: 382.23, v: 0.02, y: -0.11, k: 1.24 
TimeStep: 94027, m: 382.18, v: 0.11, y: -2.48, k: 8.40 
TimeStep: 94028, m: 382.29, v: 0.01, y: 0.39, k: 1.31 
TimeStep: 94029, m: 382.16, v: 0.15, y: -2.06, k: 5.90 
TimeStep: 94030, m: 382.22, v: 0.01, y: 0.73, k: 1.80 
TimeStep: 94031, m: 382.57, v: 1.39, y: 8.56, k: 88.63 
TimeStep: 94032, m: 381.15, v: 97.52, y: -7.37, k: 56.39 
TimeStep: 94033, m: 381.72, v: 39.05, y: -11.99, k: 145.56 
TimeStep: 94034, m: 382.31, v: 0.18, y: -1.72, k: 6.12 
TimeStep: 94035, m: 382.32, v: 0.45, y: -3.46, k: 20.58 
TimeStep: 94036, m: 382.34, v: 0.02, y: -0.85, k: 2.84 
TimeStep: 94037, m: 382.33, v: 0.01, y: -1.66, k: 7.11 
TimeStep: 94038, m: 381.96, v: 0.41, y: -0.18, k: 1.94 
TimeStep: 94039, m: 382.34, v: 0.01, y: -1.49, k: 3.80 
TimeStep: 94040, m: 382.40, v: 0.56, y: 1.85, k: 8.14 
TimeStep: 94041, m: 382.21, v: 0.17, y: -1.49, k: 5.50 
TimeStep: 94042, m: 382.26, v: 0.02, y: -1.33, k: 3.45 
TimeStep: 94043, m: 382.23, v: 0.11, y: -6.66, k: 72.40 
TimeStep: 94044, m: 382.23, v: 0.01, y: -0.70, k: 3.01 
TimeStep: 94045, m: 382.24, v: 0.01, y: -1.94, k: 6.46 
TimeStep: 94046, m: 382.17, v: 0.02, y: -0.36, k: 1.55 
TimeStep: 94047, m: 382.19, v: 0.02, y: -1.00, k: 2.37 
TimeStep: 94048, m: 382.56, v: 5.02, y: 7.62, k: 59.41 
TimeStep: 94049, m: 382.61, v: 4.61, y: 7.81, k: 63.42 
TimeStep: 94050, m: 382.28, v: 0.20, y: -1.51, k: 5.54 
TimeStep: 94051, m: 382.29, v: 0.14, y: -2.28, k: 8.08 
TimeStep: 94052, m: 382.39, v: 0.01, y: -0.09, k: 1.07 
TimeStep: 94053, m: 382.20, v: 0.24, y: -1.36, k: 4.08 
TimeStep: 94054, m: 382.28, v: 0.00, y: NaN, k: NaN 
TimeStep: 94055, m: 382.37, v: 0.01, y: -0.06, k: 1.16 
TimeStep: 94056, m: 382.38, v: 0.01, y: -0.07, k: 1.29 
TimeStep: 94057, m: 382.38, v: 0.01, y: 1.07, k: 4.42 
TimeStep: 94058, m: 382.41, v: 0.06, y: 1.06, k: 16.85 
TimeStep: 94059, m: 382.41, v: 0.01, y: 1.31, k: 4.13 
TimeStep: 94100, m: 382.40, v: 0.01, y: 1.00, k: 2.51 
TimeStep: 94101, m: 382.43, v: 0.02, y: 4.84, k: 34.80 
TimeStep: 94102, m: 382.43, v: 0.06, y: -0.41, k: 17.32 
TimeStep: 94103, m: 382.41, v: 0.01, y: 0.41, k: 1.59 
TimeStep: 94104, m: 382.42, v: 0.02, y: 0.48, k: 1.52 
TimeStep: 94105, m: 382.37, v: 0.28, y: -4.69, k: 35.17 
TimeStep: 94106, m: 382.45, v: 0.01, y: -0.87, k: 2.31 
TimeStep: 94107, m: 382.46, v: 0.00, y: -0.67, k: 1.46 
TimeStep: 94108, m: 382.45, v: 0.01, y: 1.98, k: 14.48 
TimeStep: 94109, m: 382.40, v: 0.08, y: -8.95, k: 118.78 
TimeStep: 94111, m: 382.32, v: 0.02, y: 0.41, k: 1.45 
TimeStep: 94112, m: 382.37, v: 0.01, y: -0.43, k: 1.89 
TimeStep: 94113, m: 382.17, v: 0.21, y: -1.47, k: 4.34 
TimeStep: 94114, m: 382.32, v: 0.04, y: -1.68, k: 20.25 
TimeStep: 94115, m: 382.34, v: 0.01, y: -0.27, k: 1.75 
TimeStep: 94116, m: 382.24, v: 0.01, y: 4.27, k: 29.37 
TimeStep: 94117, m: 382.23, v: 0.16, y: -2.29, k: 6.61 
TimeStep: 94118, m: 382.32, v: 0.01, y: -0.85, k: 3.68 
TimeStep: 94119, m: 382.31, v: 0.01, y: 0.24, k: 2.18 
TimeStep: 94120, m: 382.28, v: 0.01, y: 0.11, k: 1.86 
TimeStep: 94121, m: 382.34, v: 0.02, y: -0.14, k: 20.98 
TimeStep: 94122, m: 382.20, v: 0.02, y: -13.55, k: 352.52 
TimeStep: 94123, m: 382.19, v: 0.00, y: -0.34, k: 4.25 
TimeStep: 94124, m: 382.23, v: 0.03, y: 1.79, k: 29.37 
TimeStep: 94125, m: 383.58, v: 24.35, y: 3.17, k: 11.07 
TimeStep: 94126, m: 383.11, v: 16.74, y: 4.01, k: 17.05 
TimeStep: 94127, m: 382.41, v: 2.78, y: 10.27, k: 108.58 
TimeStep: 94128, m: 382.18, v: 0.00, y: NaN, k: NaN 
TimeStep: 94129, m: 382.22, v: 0.01, y: 0.39, k: 3.22 
TimeStep: 94130, m: 382.27, v: 0.02, y: -0.18, k: 2.78 
TimeStep: 94131, m: 382.27, v: 0.02, y: -0.63, k: 2.57 
TimeStep: 94132, m: 382.25, v: 0.02, y: -0.60, k: 2.41 
TimeStep: 94133, m: 382.28, v: 0.01, y: 0.33, k: 4.12 
TimeStep: 94134, m: 382.44, v: 0.27, y: 2.53, k: 27.76 
TimeStep: 94135, m: 382.43, v: 0.06, y: 3.10, k: 48.38 
TimeStep: 94136, m: 382.41, v: 0.03, y: -0.08, k: 19.81 
TimeStep: 94137, m: 382.39, v: 0.15, y: 3.07, k: 24.38 
TimeStep: 94138, m: 382.42, v: 0.09, y: 3.69, k: 38.18 
TimeStep: 94139, m: 382.41, v: 0.03, y: 0.70, k: 6.57 
TimeStep: 94140, m: 382.36, v: 0.01, y: 0.26, k: 1.60 
TimeStep: 94141, m: 382.32, v: 0.07, y: -7.55, k: 110.39 
TimeStep: 94142, m: 382.39, v: 0.06, y: 1.26, k: 4.09 
TimeStep: 94143, m: 382.35, v: 0.02, y: 0.43, k: 5.92 
TimeStep: 94144, m: 382.34, v: 0.01, y: -0.22, k: 1.36 
TimeStep: 94145, m: 382.33, v: 0.13, y: 3.75, k: 33.81 
TimeStep: 94146, m: 382.40, v: 0.07, y: -3.59, k: 86.74 
TimeStep: 94147, m: 382.47, v: 0.02, y: -0.52, k: 7.50 
TimeStep: 94148, m: 382.47, v: 0.01, y: -1.00, k: 5.73 
TimeStep: 94149, m: 382.46, v: 0.01, y: -1.06, k: 5.10 
TimeStep: 94150, m: 381.35, v: 85.88, y: -7.95, k: 64.94 
TimeStep: 94151, m: 382.46, v: 18.16, y: -15.02, k: 279.92 
TimeStep: 94152, m: 378.69, v: 306.52, y: -3.88, k: 16.37 
TimeStep: 94153, m: 382.43, v: 0.01, y: 0.59, k: 13.51 
TimeStep: 94154, m: 382.58, v: 0.03, y: -0.84, k: 4.12 
TimeStep: 94155, m: 373.81, v: 599.73, y: -2.44, k: 6.96 
TimeStep: 94156, m: 378.52, v: 286.79, y: -4.07, k: 17.55 
TimeStep: 94157, m: 380.02, v: 189.30, y: -5.24, k: 28.52 
TimeStep: 94158, m: 382.44, v: 0.01, y: -0.38, k: 1.85 
TimeStep: 94159, m: 382.38, v: 0.04, y: -0.78, k: 13.90 
TimeStep: 94200, m: 382.33, v: 0.03, y: 0.31, k: 1.89 
TimeStep: 94201, m: 382.39, v: 0.01, y: -0.07, k: 1.61 
TimeStep: 94202, m: 382.31, v: 0.10, y: -8.37, k: 105.64 
TimeStep: 94203, m: 382.28, v: 0.03, y: 1.23, k: 6.59 
TimeStep: 94204, m: 382.29, v: 0.01, y: -0.11, k: 1.73 
TimeStep: 94205, m: 382.28, v: 0.02, y: 1.39, k: 10.87 
TimeStep: 94206, m: 382.29, v: 0.05, y: 1.78, k: 7.44 
TimeStep: 94207, m: 382.27, v: 0.01, y: -0.22, k: 1.59 
TimeStep: 94208, m: 382.27, v: 0.01, y: 0.22, k: 1.40 
TimeStep: 94209, m: 382.27, v: 0.01, y: 0.36, k: 1.47 
TimeStep: 94210, m: 382.26, v: 0.01, y: 0.83, k: 1.83 
TimeStep: 94212, m: 382.27, v: 0.01, y: 0.29, k: 1.16 
TimeStep: 94213, m: 382.29, v: 0.01, y: 0.14, k: 1.73 
TimeStep: 94214, m: 382.31, v: 0.01, y: 0.40, k: 2.14 
TimeStep: 94215, m: 382.31, v: 0.05, y: 3.77, k: 66.76 
